AuthorId,PaperIds,Usage
2132429,6700 7240 13199 14872 16858 19874 22229 34414 81711 82578 86943 89776 117872 121688 129098 149645 155096 160112 160413 179559 181056 200056 207260 213083 218128 222128 224490 250741 253387 257243 259565 261044 264469 284010 298504 323118 327380 352155 355748 377717 378384 386485 399644 423023 426352 429349 437086 439679 459269 461672 462838 463296 464825 474161 481611 482240 483207 488015 489037 492298 514112 533053 535077 542937 545294 558446 566321 568303 569305 570295 571261 575674 603590 605637 618596 618892 651979 680284 680477 703276 711351 721938 722611 733329 743208 751457 756237 757875 765196 795492 798094 798248 829834 835712 849765 852722 859796 878673 882677 926475 930188 933214 937109 938249 940801 966015 967514 970726 974369 975488 988861 991188 1002178 1011797 1029389 1033569 1036601 1043193 1045280 1048333 1147344 1153788 1154815 1160396 1171786 1181987 1201952 1218718 1221414 1222672 1222942 1226502 1238797 1242252 1252863 1253689 1262469 1278248 1288886 1291575 1294156 1300620 1301279 1301954 1307537 1312976 1315156 1317582 1363256 1372381 1386297 1390899 1413668 1414410 1423955 1438645 1445502 1449696 1451357 1453512 1458752 1464706 1467959 1471045 1474554 1490136 1490694 1514650 1515100 1516297 1527601 1537081 1556662 1560396 1566144 1575476 1575489 1586227 1598368 1603165 1634069 1658682 1675253 1680419 1687312 1687405 1691037 1692879 1696956 1702972 1708843 1720811 1725207 1740843 1742252 1746413 1760389 1773532 1794539 1796633 1807812 1830865 1843594 1846026 1852507 1862409 1886761 1896400 1896978 1911981 1923694 1926892 1936075 1947023 1953575 1976196 1987961 2005983 2025888 2030112 2032967 2037752 2047607 2050574 2050698 2055265 2063255 2064739 2068735 2095525 2098147 2098523 2115523 2135525 2152610 2159014 2159614 2183237 2183744 2187980 2192093 2205650 2205856 2226858 2238299 2240027 2240984 2247538 2251999 2255988,PublicTest
2132970,396309 1358077 1401897 2053597,PublicTest
2136428,123617 320102 474306 721122 785218 947920 1153388 1164758 1544770 1654347 1660411 1957559 2193217,PublicTest
2136567,24844 603162 2234518,PublicTest
2136867,745484,PublicTest
2137825,9327 58603 477626 480695 519349 557692 776362 810961 944653 1057806 1073123 1176347 1386630 1432460 1464831 1538920 1566171 1588699 1650653 2115340 2142740,PublicTest
2137855,122641 662924 1427158 1525115 1802151 1924167 2251819,PublicTest
2138791,192513 545476 558497 592326 1352406 1700843 1722258,PublicTest
2138808,234081 1037848 1218152 1270973,PublicTest
2139517,53472 384615 755079 815726 935651 1081176 1114987 1216381 1284892 1567535 1576548 1615225 1688628 1865111 1880647 1981526 2000108 2063673 2112662 2228028 2235298,PublicTest
2139610,27257 28863 32975 46271 59787 60018 75263 83512 87116 118677 138452 168132 173600 179682 180680 182959 186745 191554 199191 236406 256176 284650 293106 295093 300694 311732 311855 320081 327942 331886 338556 352840 370244 374822 383299 386447 387594 405847 422074 426311 429380 433042 443123 455108 457028 458305 477194 477207 487949 494258 496677 509060 527738 529568 537827 559654 570053 575484 583580 598026 602007 609133 625214 635143 648525 683729 691176 692635 694826 704371 715085 717240 718998 719274 723330 727280 728408 739826 740541 756421 756426 764756 803812 818901 832602 833067 836711 850680 857268 864418 864561 870877 875411 901671 913974 918865 919992 925525 933971 952239 962500 1000526 1005790 1016488 1021725 1027122 1029204 1031608 1034978 1036384 1040447 1043388 1065835 1067048 1073650 1082372 1084205 1112092 1122396 1214515 1222368 1233290 1247087 1252380 1253018 1257266 1303954 1317991 1318221 1319261 1331897 1338392 1343149 1348981 1351566 1370308 1374499 1408645 1414237 1414252 1414610 1416071 1430390 1432003 1455136 1455995 1471837 1500408 1501644 1505097 1519656 1531906 1534754 1536936 1586771 1620986 1638758 1649407 1651080 1667424 1671301 1674767 1682318 1694181 1696568 1703804 1705464 1711535 1728754 1730992 1739101 1749684 1758623 1758970 1760251 1762386 1762821 1776515 1782818 1789017 1792240 1795688 1800970 1801817 1826049 1835291 1840840 1861472 1868493 1870829 1873577 1912747 1928777 1977377 1983415 1984624 1986965 1993310 1996854 2011631 2014519 2022468 2041257 2058771 2064564 2064689 2086358 2087254 2102186 2109320 2110245 2120753 2124303 2124614 2128432 2130891 2131261 2145652 2164010 2174575 2176764 2191445 2194308 2200603 2205087 2213105 2217791 2224257 2227269 2236127 2239950 2251805 2258515,PublicTest
2140438,252811 280389 345514 498358 542534 1043663 1153360 1211928 1336604 1462171 1570118 1571937 1769865 1989228 2007538 2155562,PublicTest
2140684,473063 802307 1499201 1547326 1555029 1911339,PublicTest
2142292,68711,PublicTest
2142497,127652 200967 222838 299758 319647 358103 369253 376516 472828 607200 686786 720255 730698 780840 831845 839154 959277 1007076 1060638 1067013 1323123 1434028 1520577 1524461 1674313 1696356 1698658 1735834 1743501 1824237 1959236 1982613 2206653,PublicTest
2142696,309832 378767 591028 622874 831891 1093416 1361620 1495751 2023844,PublicTest
2144720,15517 34063 53342 139231 144748 151791 290056 604785 646406 704973 834280 863138 893710 920026 921669 1033162 1038489 1108379 1111764 1113518 1169922 1229447 1240418 1269511 1377202 1386169 1424274 1430090 1565151 1612016 1637910 1681677 1730912 1738062 1751658 1820439 1933968 2066253 2092673 2173264 2243267 2246066,PublicTest
2144945,134120 228225 298531 309645 312023 380079 548815 582128 606293 746870 781681 806104 838706 847922 930199 1169473 1196219 1207396 1353899 1496901 1625913 1687909 1806622 1819389 1836766 1862516 2047441 2221601,PublicTest
2147739,209885 297430 444220 678605 1151672 1990720,PublicTest
2148843,253417 375049 444544 1119558 1181469 1306039 1499326 2026024,PublicTest
2149876,33976 165854 253300 257530 328405 332752 718364 818220 873797 936348 972742 976002 983017 1044532 1433002 1732801 1788890 1877517 1928719 1935766 2094393 2110517,PublicTest
2151679,9301 78526 89569 633595 850659 868269 1036046 1104574 1348722 2232460,PublicTest
2158637,137813 209712 690466 1464371,PublicTest
2160723,2804 122527 228136 283122 409534 472811 486224 536283 554961 746340 848478 1000886 1187007 1229119 1532339 1629450 1729438 1929905,PublicTest
2162827,278957 441431 463091 558078 1038897 1202117 1311911 1474450 1708759 2052266 2112306 2135569 2152991 2243604 2257547,PublicTest
2163733,8174 11309 15561 21450 30385 44684 45039 50249 64015 74062 74080 74088 87728 93789 95518 104993 112567 117203 126520 142771 145793 152665 154251 159004 160413 169790 172643 180331 180625 194870 250183 256824 269557 276267 276443 279475 282353 283473 315976 319158 324626 329987 336177 344998 351414 368098 376766 388408 400937 428707 428818 448584 451520 451971 459923 467128 473900 474611 476199 477859 478968 484788 489104 501768 504477 516818 525899 555442 555510 567201 567366 567600 584475 607509 616442 637243 651965 661460 662532 672486 695527 712148 719718 724537 728777 729456 740572 740708 762117 765571 770719 771297 801039 806573 807839 807934 810819 814536 840815 841939 842427 857133 893015 893420 898523 908423 912243 926444 932196 937109 945986 947645 951501 961894 969288 971230 979239 982452 983862 989510 1000900 1001925 1028206 1044608 1054121 1056607 1065842 1071687 1086017 1098814 1102575 1104402 1126744 1131704 1132687 1142571 1145365 1162769 1169775 1173600 1188440 1203302 1210293 1211146 1220220 1222126 1236751 1239880 1239895 1241322 1246486 1249198 1250622 1254388 1258828 1277207 1290909 1298226 1308179 1338773 1358123 1371127 1372428 1378438 1382466 1383601 1388556 1407910 1413168 1418454 1428830 1449001 1449706 1465485 1472542 1518951 1528316 1533100 1535831 1565068 1571906 1576745 1594360 1610661 1627543 1639631 1644606 1651289 1659366 1675587 1679076 1688403 1691037 1691449 1704760 1706147 1738783 1765562 1768594 1772822 1773867 1781247 1781508 1808192 1811068 1823969 1828593 1841294 1846173 1846996 1858475 1868504 1893312 1910642 1930710 1938387 1939673 1944244 1948693 1954531 1962285 1965221 1966332 1971569 1984261 1992799 1996758 1997423 2003073 2006217 2007603 2008113 2008121 2014357 2026853 2029586 2034531 2039948 2041475 2049187 2055265 2067177 2077236 2102841 2104585 2112866 2124260 2131232 2141465 2160963 2161172 2179212 2218633 2218675 2220433 2241484 2246370 2252268 2254549,PublicTest
2163961,504231 596946 870739 1239195,PublicTest
2165261,1576048,PublicTest
2165425,348504 831619 1342401 1477558 2147965,PublicTest
2165937,22508 134289 331389 349031 352552 356499 430392 457227 485190 492225 551240 575825 682924 707539 750101 790502 803652 826569 848726 873487 880450 895655 994253 994537 1081686 1156578 1239503 1283860 1318910 1464048 1502342 1567798 1631360 1851578 1924144 1938258 2215076 2232695,PublicTest
2166385,82617 93023 164466 167985 233293 269272 276683 340089 391604 420743 424300 448032 453600 530236 583022 674366 715550 728281 775702 786375 818174 872650 903358 947257 986811 1009734 1013975 1047083 1125029 1127189 1140424 1243342 1248433 1359529 1368055 1370909 1553512 1868276 1873225 1905512 2046917 2091382 2188464,PublicTest
2167215,71235 1252170 1368780,PublicTest
2169015,272520 282421 334972 563935 732582 977862 1484090 1796740,PublicTest
2170234,232634 250849 309028 1147003 1218813 1239848 1441781 1532537 1536668 2140163,PublicTest
2171583,64892 131739 192011 239216 341093 563345 811406 994365 1022565 1132008 1157526 1295047 1370520 1381698 1382027 1396004 1463628 1510147 1657125 1671624 1976027 2037228 2212826,PublicTest
2172149,15763 16321 35363 84365 86495 96835 159390 160711 170402 180441 226687 248450 301962 310817 336028 338532 343980 437964 509270 532717 536336 547286 618464 657320 696463 763038 806321 830538 878260 918507 932692 970741 974720 1023671 1080574 1165943 1189295 1209995 1284759 1308572 1323165 1342431 1361194 1380319 1386177 1436317 1630874 1634509 1697021 1766304 1808971 1823092 1832334 1863564 1950530 1976261 2002153 2051637 2111692 2159619 2168077 2191058 2200256 2213323 2218553 2225313 2236832,PublicTest
2173501,25073 25720 42767 54256 55194 61521 65104 71669 83556 97439 115456 118709 154848 157335 160780 187218 196151 218576 248070 269033 277029 285529 319074 321654 325623 331507 360709 360744 367485 387803 390481 408768 456338 472822 481990 520420 534941 551997 569270 580823 610100 612291 616037 628893 631220 636228 636571 663058 670372 690092 690794 701202 710967 737469 740375 760836 766045 773321 787373 808221 809339 824166 835071 849672 873804 893665 894284 928388 967219 967653 979527 979741 1013311 1014360 1020036 1031199 1048038 1088672 1089786 1097885 1111552 1148376 1192219 1192680 1210505 1212235 1218456 1239306 1273546 1276235 1300171 1336450 1338770 1353501 1390458 1397878 1409886 1412329 1439933 1453303 1460984 1465507 1466816 1469008 1480846 1497590 1500540 1511350 1514050 1553864 1554751 1568875 1588497 1600500 1617612 1620846 1635749 1640244 1652068 1664142 1678133 1679297 1694092 1713389 1716850 1730668 1735446 1763098 1767041 1785017 1792136 1794073 1833155 1837420 1881889 1909646 1931208 1983893 1997848 2019117 2067851 2079457 2111522 2114629 2115548 2142079 2142426 2173009 2178178 2207834 2215781 2229616 2238392 2243035 2254630,PublicTest
2173872,173591 211719 551487 704182 1013598 1082151 1662420 1848569 1994071 2003033 2033039 2039895 2223096 2238237,PublicTest
2176521,10096 60699 120741 192527 299035 352479 362663 422405 434391 471555 489679 640627 711518 776996 810264 893199 1055356 1071948 1207795 1264305 1266359 1280881 1294132 1316485 1400783 1586318 1631401 1690448 1739235 1750571 1791085 1820782 1868187 1951700 1980985 1988597 2001228 2192158 2194233,PublicTest
2177175,632112 1210506 1921667 1971365 2034512,PublicTest
2177408,26030 37388 160873 167760 236252 306947 341794 367828 368005 506798 615148 701187 810284 897636 902987 987724 1178843 1192874 1240309 1312199 1321038 1348676 1399431 1499720 1503436 1513795 1601674 1741503 1837089 1897870 1931139 1955942 2080569,PublicTest
2177856,1192670 1968187 2030841,PublicTest
2178466,69539 349202 353515 738760 1046016 1486144,PublicTest
2178815,24777 140720 224332 227746 228714 321124 424357 464199 493636 514179 554724 627956 698405 718126 744036 757467 834497 905120 925935 935576 987123 1022659 1060551 1062427 1074635 1343634 1344217 1395561 1416803 1509637 1521097 1566991 1614262 1622798 1738374 1852175 1852356 2164061 2170466 2186942,PublicTest
2180248,80889 185968 192618 299654 336831 361990 602747 659619 777783 902828 940881 1114139 1143374 1146021 1221855 1298704 1379699 1408002 1430017 1454264 1585277 1596192 1603214 1615442 1629616 1639071 1662370 1663237 1945645 2097322 2183372,PublicTest
2180427,130700 226127 248010 819124 966969 1035927 1119398 1134560 1155358 1176906 1183072 1388249 1643876 1789055 1899211 1975518 2053377 2241580,PublicTest
2185770,117089 137157 420587 430745 473376 780084 1316216 1589503 1697887 1852801,PublicTest
2186549,27780 29101 66363 74326 87824 107359 111797 127643 171351 331971 342394 368196 391133 407699 419028 419087 424926 425864 436579 470175 551064 562327 583718 620086 666201 789258 825848 856863 910110 963893 1000312 1076198 1096299 1119928 1126418 1132801 1143624 1240830 1247148 1255000 1265907 1282085 1303341 1388365 1438015 1476169 1488665 1497068 1520566 1617738 1649273 1681619 1848675 1865285 1871261 1875872 1877531 1947037 1965665 1967483 1993709 2009439 2049095 2054498 2067996 2075206 2114007 2118925 2127338 2141387 2151022 2178623 2185678 2187826 2230648,PublicTest
2186639,984891 1101501 1117374 1313474 1517692 1724889 1788525 1793706 1800296 1801961 2195496 2201927,PublicTest
2186749,45412 446560 1699913 1720068 1737265 2145572 2210093,PublicTest
2186809,148219 187623 203502 306418 408343 490012 624062 1075981 1306408 1484524 1601270 2113791,PublicTest
2191651,79302 738531 988997 1451873,PublicTest
2191846,50876 50876 50876 50876 223810 223810 223810 223810 330692 409985 409985 409985 409985 458377 458377 458377 458377 477783 477783 477783 477783 487595 487595 487595 487595 515854 515854 515854 515854 744143 822734 822734 822734 822734 880703 944427 944427 944427 944427 1069048 1141008 1141008 1141008 1141008 1425711 1438572 1438572 1438572 1438572 1459143 1459143 1459143 1459143 1506812 1506812 1506812 1506812 1585101 1585101 1585101 1585101 1660644 1729098 1991713 2073683 2073683 2073683 2073683 2201102 2222195 2256891 2256891 2256891 2256891,PublicTest
2198987,125444 155812 183415 221934 373276 439646 488629 924395 1178034 1195690 1471008 1609387 1766311 1941715 2050632 2068372,PublicTest
2200222,201697 908014 1199366 1292886 1320189 1454821 1460535 1800641 1865050 2057983,PublicTest
2201445,4484 17185 39605 44553 72881 80951 110759 117107 119216 124436 127029 128435 136530 184809 192840 232342 242407 281149 299151 299327 305424 320983 323733 330701 373098 393812 394411 401597 411402 412571 420157 420265 421038 439105 452518 483809 502520 509124 515310 526316 531848 532281 536650 537490 542745 562587 603729 615729 622406 626946 642357 652324 657853 663731 666448 666852 680422 687775 704408 713314 731272 731564 737845 748956 763520 767800 768906 806001 814391 814548 846215 851982 870536 880577 883929 884257 906604 909789 925393 936254 944692 949794 975587 976398 1030970 1039324 1043345 1048950 1070166 1074466 1093266 1099883 1105243 1117636 1123160 1125803 1163095 1163933 1165470 1198558 1199910 1221649 1232127 1257417 1260173 1277805 1293170 1293242 1295753 1311076 1335221 1342404 1345307 1384927 1394679 1399610 1433807 1444987 1445197 1446473 1462369 1467886 1476272 1488191 1501290 1501549 1506036 1510587 1521732 1521815 1525678 1544049 1574648 1604491 1620277 1642134 1661005 1686666 1730988 1754700 1764629 1781261 1782252 1833751 1840242 1849725 1851361 1863701 1876218 1909306 1944702 1956218 1957879 1973434 2003903 2028760 2031932 2059521 2061740 2109549 2117617 2124184 2154415 2175251 2180958 2215048 2230435 2241258,PublicTest
