AuthorId,PaperIds
2268762,1938440 1038199 828624 1445031 1959108 1549044 59407 239711 692237 1393371 329004 1130523 451812 2112213 426039 746333 734442 375897 196446 656821 1198301 750352 460482 399794 1718506 1596251 1683490 1785707 85394 393693 889156 650230 1492847 507134 1916867 1556402 1322336 1208154 2250568 1053386 99124 1238962 417749 1724272 1490147 969477 69368 1999439 144914 1516828 1899935 675676 451067 1561492 380491 1598985 2048756 491901 399261 1415721 377784 499771 907069 1620477 2099085 753577 1304888 513223 1180977 1462041 1618533 795631 1455307 919378 838419 1169094 1674777 1624 739927 1487745 1938278 1830541 376517 1632879 1639275 1087736 744533 2206998 1916373 293069 134271 1018168 1946945 2103687 589638 1823817 1741549 438467 2036841 562448 579859 1149327 1353160 1702029 132650 82549 1872318 31647 2202478 1092847 345156 1618089 511123 587373 883144 1566436 986358 2092007 706445 1365689 1520083 341989 4993 1893706 616833 557958 1907977 1711973 1367586 1097761 356215 1376108 427118 129746 1764636 1313552 1194695 450455 1470567 694457 701825 550994 1488865 622490 785177 2008776 796456 1990030 1941357 1441157 1151373 2244358 1962351 483858 365390 366658 2235355 1979335 150705 806871 468108 1137738 2213400 430508 26164 369400
155228,2007202 640794 1606425
728672,2197340 1669095 1624723 1252269 1154659 935475 779912 237171 2047890 186887 2134741 64223 678767 2159927 705941 2146414 1662605 1451477 1080680 193315 1477079 1523168 2217885 1322987 562232 919338 1599877 1352591 472757 277491 520195 2172902 2124793 1936601 1595897 1323161 1304973 619287 423863 369526 1058098
1195633,797481 915881 254834 680210 1681575 1117883 888457 328861 727228 1367062 924591 1468693 1168630 792739 1103933 2150193 408308 1678004 276656 1836701 1465549 992693 848092 267477 535940 459478 71577 715484 1514462 1550093
671348,1546103 1229073 1159368 1051491 994117 804904 353890 1578398 1052015 1783637 909963 325788 942241 1588725 717577 579818 747297 481377 946130 2230704 1402919 606064 1817961 2061152 1276885 356739 961366 500045 2132817 2154501 1387969 1955514 995384 2100041 314668 1115517 1210284 253500 940079 2204337 521643 470869 3955 1967179 1240995 1234365 1737066 1708416 1813399 1974718 258359 1506020 841379 1405935 716949 1131997 786992 1546511 1293119 1880367 1161332 537469 396840 65591 1087834 110676 312848 115384 2016545 292626 1599978 470613 1364077 877147 2151961 693403 30559 1217617 1187159 2164665 1971490 640983 1892344 1670838 1028406 2022928 272544 710821 1223945 374633 654974 2230195 1295296 407804 963322 2041660 1881254 985106 2208283 436336 47886 916195 910650 1501256 1475337 233970 2014151 1370696 1179830 288516 417832 351450 912950 229500 1976876 2241213 712303 600253 139103 2165824 2252463 1318198 1526904 1908468 230842 480285 1630938 1323187 1310969 213692 257002 2027802 1055335 931352 1483632 1202613 1323082 2078003 1766406 1477146 1750664 905126 1221166 772402 1996673 974236 1170146 1194173 2000384 371987 370291 1277776 1706905 1518937 319231 475092 1318431 783295 2066266 1533202 848671 601296 339675 1674539 1387412 1612630 541599 1689085 232234 1067539 1051028 2181164 1966255 231713 1943921 1747476 645661 194839 876195 540992 2173305 1610688 324019 94345 665190 369202 684766 1383334 1335679 896491 18846 1722996 2026639 815477 1006467 215789 1260638 2191497 100586 962742 487223 1818808 2242838 1278604 1798469 2218643 2197101 2012431 475188 40831 1746119 623205 2211144 1466466 1142452 89055 2073214 1975343 1131437 634866 1054502 786320 600719 527571 1577104 2033674 549612 1017732 892379 1664450 2071592 2034455 1826285 1678053 1443654 1401475 1287524 1030418 863181 784262 462501 458934 263580 217155 140254 47782
1015421,2052234 387351 1973745 1600444 1370685 2141860
802434,1678192 1999037 2234135 1231295 1902630
1711752,1805564 1455532 1247109 1053856 2143382 1948297 2011605 1792091 2013129 726536 1913292 1180450 795735 1436666 866415 307363 1616574 694441 1792887 773760 1029470 607122 507788 1095657 124281 645640 1132909 2184642 932264 249037 712675 594594 1906162 1452694 1310178 1798350 1453933 349584 1443259 826021 2181453 1221875 1161380 663825 132672 370570 524329 1925352 722985 1928018 1339939 1149492 1842561 1962156 1280869 557560 2248127 702470 301698 1975762 1613579 1244650 1237548 1141233 1133041 1463726 2222641 821193 1579416 1610590 721598 1388803 101295 593510
1162891,110276 1919026 2111434 1959944 1335146 1335146 2159234 1124173 603320 302960 1971870 1493931 52926
1310348,454458 785931 359308 1251138 1900470 418634 1007535 1430896 1459908 1587531 1502835 2218264 1547651 1184678 481066 522773 376702 11398 305737 920413 73532 1869708 1513513 224232 1396720 49517 1748245 86991 493357 750492 946566 2083414 1059369 1359784 1244517 1077336 529337 1689457 1167420 1960160 1992985 463304 1440231
802450,1975482 1938811 1871590 1796824 1633562 1590387 1301338 1209348 1173597 1161304 1029344 896519 896179 739222 612022 533152 502364 486329 474847 394803 306065 241215 222812 1899324 928326 669791 1194656 1107725 382238 1095060 1012125 1060240 1488080 738177 259115 1678987 205132 247854 1515264 1100697 2180196 206789 1518444 346656 2185392 857176 2145617 1165319 1150059 1401638 747366 2140869 925512 1345950 1222698 1274795 875297 2236736 1168679 495912 59740 718510 957979 941750 1645399 625025 1830728 1968732 1225917 1776589 980912 1929254 1646256 2152306 1478572 183744 103555 2239278 1403249 1655091 650276 633071 436049 401904 263055 1541477 1524679 1211393 1195944 931205 901703 750146 723067 257018 1080950 495250 252768 1933173 1126425 459410 142394 328681 748744 907488 499493 2030294 1822278 661073 1225934 948546 1697988 1598243 137489 1901657 1012045 418490 1416859 1035595 1744896
1441441,1885960 1280261 2066339 1733344 1018912 2165121 1202388 1637586 2107615 2258494 1338660 1372362 1417183 750688 64808 2064435 1733732 367751 1142825 1419394 1918844 1186738 1307024 1017288 129635 698380 1991749 877970 1530390 206216 1090634 382792 400067 2147307 2258725 421059 958076 813905 71405 1101024 50812 1205776 1332018 1051158 1595810 1991780 1430292 1512315 219725 2177947 624345 818381 1995279 2044638 1425920 1660499 1532993 1362624 628625 525021 1892820 2211549 139438 959132
868008,1240452 1421597 330103 1877748 1336239 2033376 863446 75224 737172 681314 768623 915487 747891 711385 1615492 326397 2015242 528227 2166014 1330299 1921654
908969,1842261 1691426 1487807 1057281 985419 858265 779181 730054 649467 225113 1503430 1576865 1862408 1620331 1678205 1386734 804566 2101849 2043097 1323397 705274 1435427 1588626 345084 595599 251384 1274644 700461 158660 1240490 1947447 1200134 362055 7045 1048395 62177 801407 1814194 850033 2249014 2037933 1200848 1256975 1252673 1580510 364467 1905289 65952 112327 469069 2167567 2167567 1788398 1788398 294952 2235631 122029 1259371 1753467 1400516 1967736 563054 1908197 1802881 489120 740498 740498 539466 539466 738423 435803 304569 44616 88661 1775285 1540880 553757 1061947 369694 2021631 1759491 2117875 516866 155537 1282599 490402 2205850 1470816 1009714 800003 2219105 2160317 1591736 2021855 857888 1395003 342361 329172 957949 1857904 1676094 1903079 1243208 2189400 266707 492248 229180 2070305 1395721 1835206 521917 1334931 1705221 1065678 194327 2156487 2156487 1456275 542510 827012 2235045 1069219 966163 800140 772165 1458877 927397 880028 741082 629246 140639 1392032 1639936 1739853 252803 949613 2086165 564199 714411 1327639 287163 1468470 1671453 805859
999084,2073107 2070780 1939733 1803383 1769079 1678369 1552016 1541814 1443151 1241312 680487 612774 485964 226531 162207 1239295 839139 2150843 1339374 841895 69660 265981 38294 1810286 1617758 2073314 750228 1147958 200452 914734 1194266 1044326 2089863 23346 1808977 1048803 1193588 2081721 999466 1336594 1616107 2089761 37879 2218952 2172281 1500474 1615620 423450 1496175 1458383 811018 178870 164046 1600271 1557921 917338 861431 2064853 1526040 1299605 2135794 1031897 349467 292449 2065848 1535321 1951297 1716124 1382466 895828 920018 803054 1709458 1806883 1863947 489963 2195422 1990600 1767921 1767235 1512517 1377861 1244794 784673 740102 225180 925074 1543385 503030 981441 962343 586605 1416840 378099 641838 906773 189616 747131 547422 1948152 451445 698190 1357954 1859630 1037273 567831 1844809 1841553 1792777 1394119 1120268 990970 941041 812463 553789 516717 377088 296534 265566 166884 141011 1918569 437850 704532 1781439 1841752 1384470 800353 2006318 2175021 1625449 1383369 769620 1581452 845176 1512574 1571503 1453874 888054 1365476 670283 1800960 541859 306443 730916 97393 1424439 79770 947209 679423 95739 929911 1554102 1466980 486632 615033 1896481
458422,1973576 1973576 1973576 1973576 1245858 362332 1185277 1109969 700443 55459 55459 55459 1767819 1260581 104571 210601 1912152 1869264 799066 1720602 2217982 19825
2211512,2060140 945580 1815871 199097 693672 1588853 1572280 889670 1379808 901632 268887 892088 670347 253253 2139629 1255930 668073 1536959 1185679 2228832 466867 1999072 196779 2180487 495213 1396615
2055869,1843467 2171245 1242099 683718 1400752 1152063 1494387 2242728 1949740 1817544 1285303 214181 555170 1841213 1152472 531055 1877197 1934226 1138186 2091027 145210 1967165 1222189 1074386
1965759,1866281 1209303 2047106 334078 1788832 493169 1814855 679904 1500253 2234949 2101972 2043547 1962670 1776430 1754948 1721955 1587481 1501314 1497968 1482547 1421091 1405079 1298050 1266542 1084902 1009910 1000122 931180 920181 892609 884026 853034 715068 636446 538626 535686 440049 398169 390558 312001 284653 250993 232598 222358 212782 186597 135371 120545 91909 76004 59192 6663 677122 84726 2205642 1992294 1879738 1851783 1798894 1797080 1756600 1737950 1717706 1664589 1355312 1309835 1138939 1130714 1069173 920157 746796 716889 371403 357844 139993 79434 23199
360396,1516137 312428 213914 1505368 481623 196200 1461759 1162849 1169857 1110616 1803042 1224128 332955 1985504 1573038 819127 855090 1674424 581333 672731 1025636 434782 28792 617698 1515403 138402 316214 73427 1257547 615865 1742788 541362 1760849 1106286 898847
2072280,1652021 2123262 1513487 1256368 434337 693692 392136 1828220 977679 455364 1397722 1655464 2008694 1755856 103171 1196208 2132020 943831 2148162 97760 1829657 1464330 850155 429534 2013186 2054756 1635413 404234 698017 2166190 797836 1534932 2061324 1497170 1088544 956788 778902 764083 486375 1754565 1237816 1425441 1951901 45290 2198478 1647189
491225,1987099 242627 523838 2243730 1789702 601191 1146185 1146185 1146185 808771 366985 366985 366985
868058,1264960 1433940 1241543 393329 283998 1038898 640218 2177514 873496 1800338 2040815 260790 1896996 283641
1732559,1330955 200542 1029181 991680 2181295 127486 2043367 1115871 1619136 2061163 1385556 1293271 1206850 1101292 720967 66694 23290 44689 129660 1516827 1937154 1438060 842550 1913053 1791139 1076673 1218053 1988443 213338 1709276 2185489 1610530 1867171 1190547 275574 843859 581070 2056958 725589 1154924 1529199 1601535 799387 52617 933613 1419788 292677 1184723 2247653 533550 1336277 1931808 1652650 555157 1148874 962800 727740 1693833 1088405 461371 789175 459714 1828536 1805646 173188 1219203 1144458 159454 832999 2062470 2024102 2006919 1617419 1561963 417703 1279570 1336234 1199199 2048765 1260922 1239948 1230439 1738402 208835 1060785 1775304 1643500 1260231 2196410 175145 1370864 1741844 665648 855351 471208 804577 418017 2088092 1833614 159657 2070836 298365 368841 1773804 2146186 1635743 1785134 887871 1318748 992567 1856450 1537536 94884 1989844 2091703 771628
2137825,477626 43967 697388 1464831 810961 1869325 1095681 2142740 1588699 1094259 9327 1386630 778580 776362 1432460 295973 2115340 287713 65970 483068 1981014 371863 171743 1485344 1049964 860173 944653 1002911 586423 1484317 2119709 1919595 571355 1907451 480695 1101588 1085581 825570 1538920 58603 1057806 548126 1176347 174387 1772709 2141569 1087199 157491 563929 2049579 1137438 185044 1493708 934443 214583 927592 990275 469632 978357 636081 33322 712170 100213 1824388 1097481 430841 95137 1569817 1717526 1008821 662128 156774 1073123 2202314 346172 1566171 640332 130555 1629969 883038 519349 259102 708152 1327989 1690215 715113 2015657 1718103 251399 478595 383613 1491004 1499269 1171683 281527 356311 1414704 557692 1744522 1650653 618294 1914318 1083002 171209 1143112 866423 1053009 94573 1974950 1130981 1725807 999613 107491 1339125 2240924 2097314 1475847 1114026 264350 1415238 1359001 1262590 293810 1631009 1163791 419158 2201230 1739284 825940 904488 1263895 1848617 1359264 1207678 2044869 1302362 430171 107449 876289 1310874 1108756 409064 2139494 1961416 1836047 1407695 812816 679388 649245 273987 1115210 1052731 394148 1827168 2014960 71200 813154 574749 1963633 500377
1285858,1003041 2007279 1196658 1327671 1719797 1410183 924146 776033
2047722,696454 913310 2082469 2082469 2082469 1130500 1130500 1130500 1374750 456826 2092620 1101202 620 13561 13561 13561 1916653 1135450 804492 742079 742079 742079 579595 579595 579595 1982786 1982786 1982786
1638124,2075014 1227850 1898192 661672 198635 139758 343298 1989479 999187 1186171 1553601 1611663 2130166 761084 2129715 1493655 266458
1097465,1207726 2151081 909608 447588 73203 1080024 638975 1408535 870961 189944 1112019 1959699 1698851 2109797 2109797 1440126 1464678 323889 2150658 1649035 2080798 329420 439158 1670023 151745 230633 1091654 1875589 757943 689153 340645 158326 1428198 191009 697374 432524 859111 1444137 44714 1101103 472729 1229467 1380837 2116376 877124 1185631 300182 2143759 148710 750724 174691 1579016 936241 249790
1113850,618660 421310 1768382 1465777
1195772,41817 362562 2208662 442054 605168 2249668 412261 1246813 844980 1276218 1280677 1282179 554681 132341 1539980 1696097 350233 1928855 1214465 1472606 1026956 102476 2126794 1916706 347445 1757845 1151711 440372 1209531 574073 360604 2166973 1849638 850293 1790497 1688809 1355393 1220299 511032 18879 771008 1800875 1330582 1149461 582356 67052 1836726 1662080 1618258 1520644 125550 1998228 871042 756393 1539732 1905944 2248886 95671 1855793 278615 1555992 2066811 1535283 1104761 589809 23621 2163969 1983348 503499 492417 458700 1263822 491006 1449192 1201456 544958 1377471 649708 181511 1674197 2131576 1433875 508182 1757156 783699 1743825 549080 940966 2024394 809232 1526404 2093640 167108 62364 186202 704516 1621356 1969864 1696757 1868203 196636 897183 706177 1941467 2026390 2125002 2159195 1836325 1583855 2027226 1945765 2145044 809085 861074 1926730 197733
548606,119141 1066502 895710 551678 1701095 163388 1047092 244150 1889009 736906 221318 1198036 632274 2135983 1489054 761967 768550 1929013 1047782 1850393
2137855,2251819 1427158 122641 234936 484026 1924167 2063436 1802151 39183 662924 2137783 1525115
1269517,1951867 1875067 891537 475282 787223 807473 414365 380042 2080561 754707 516502 351454 2189489 1365724 1985044 1016288 570583 1502799 890489 799775 1787399 1353027 1257791 1173776 395172 2127036 643188 972209 1624679 386871 2182433 419944 269292 997316 1020452 323589 1627807 1947380 1951591 1359153 885490 2174896 2214901 689725 501854 1131999 1172682 1629180 1624831 565338 1068192 2096069 1919556 1781054 570284 128664 1996219 41682 328127 1075005 131283 1241121 249529 1937662 561522 2201527 1647105 459212 19956 1379956 1297626 525950 1435671 1743679 1353550 591605 1511586 1105504 2179862 1093521 376367 79040 1544498 674292 1971899 119746 89583 1693217 145722 1562971 1506296 1335315 1308497 1291120 476622 177457 791335 2191306 388560 2151451 1889208 649027 756835 1103603 1303036 2105975 1448893 987919 1844196 1100828 1084907 1671297 873794 1573510 1321923 358585 921647 725476 1458465 1181372 549939 485609 1405456 885002 11006 343784 298489 2103201 1357002 1230947 255426 989224 386725 394813 677337 654072 669006 2229279 1136324 1093259 789418 201124 90939 2015463 1298117 2153887 494223 196752 2163737 2195329 1958734 258667 647377 1980190 2188176 1753340 1628938 564643 1021228 1182556 427404 724421 607117 1773963 637425 1135651 408074 486852 1762275 1566450 979851 2099395 439792 962643 1276256 561904 1601980 1645521 257876 762605 704606 1982479 968254 591747 62292 1360626 376171 1811150 1391687 677768 79595 2162699 626646 1244097 172450 758728 699280 659562 1722436 243439 153104 1744025 1118194 616070 1497469 764679 2016064 996760 662164 2233266 867388 596748 945289 376574 1381014 706496 1011863 133794 1324142 816833 2194584 1238206 2130940 1520440 1241545 1859200 314775 2023617 1742035 387859 853160 1449538 986324 915332 332480 1475983 1130480 39188 1076503 1613751 594158 966253 1277467 800810 228187 1684889 403130 685835 352117 1302403 866084 854239 1993236 1517049 933653 1125726 944912 1856247 515699 1909985 540 2042347 1957586 677252 2081311 1990709 1316436 1286829 563235 529862 20927 1557501 96860 1907273 1618686 737344 32554 1385629 840358 1430488 1134791 925713 718802 1679109 201113 1985543 2195103 718592 2047383 1789739 1408200 2049589 1490450 1002687 1536381 679405 1030135 552686 926611 762451 162335 982058 785829 870578 1822931 1812520 1772650 2131328 1464214 1215086 1745049 1331575 1071862 618190 748537 1864254 1521484 1100842 1142165 2092516 209645 738780 1595934 300505 1596370 1264936 1175077 692225 802890 2162768 942417 881959 2196787 1402006 1782382 2208733 1259746 449935 273614 338243 448784 1595881 702873 1140873 399416 1096819 1381832 1876032 2074853 561882 979185 610745 1701428 1758520 1495958 638220 1288542 68910 976823 907662 1940073 502629 242685 1626930 1405828 1990592 1584257 1565316 1447180 685321 547288 1997456 1625130 1990794 1561367 1482230 1327489 1298726 214173 1417785 134139 1933323 1892668 1733762 997570 296945 51232 1299480 1919783 1244440 2226445 2190677 2163031 2014204 1987823 1589798 1438704 1240916 1030958 97839 78713
